Date,Time,Temp
11-Jul-17,6:15:00,29.84
11-Jul-17,6:45:00,29.815
11-Jul-17,7:15:00,29.79
11-Jul-17,7:45:00,29.84
11-Jul-17,8:15:00,29.865
11-Jul-17,8:45:00,29.89
11-Jul-17,9:15:00,29.89
11-Jul-17,9:45:00,29.941
11-Jul-17,10:15:00,30.016
11-Jul-17,10:45:00,30.293
11-Jul-17,11:15:00,30.52
11-Jul-17,11:45:00,30.672
11-Jul-17,12:15:00,31.052
11-Jul-17,12:45:00,31.433
11-Jul-17,13:15:00,31.868
11-Jul-17,13:45:00,32.201
11-Jul-17,14:15:00,32.562
11-Jul-17,14:45:00,32.82
11-Jul-17,15:15:00,33.079
11-Jul-17,15:45:00,33.339
11-Jul-17,16:15:00,33.521
11-Jul-17,16:45:00,33.757
11-Jul-17,17:15:00,34.387
11-Jul-17,17:45:00,34.413
11-Jul-17,18:15:00,34.334
