Date,Time,Temp
08-Jul-17,20:45:00,28.965
08-Jul-17,21:15:00,28.941
08-Jul-17,21:45:00,28.941
08-Jul-17,22:15:00,28.916
08-Jul-17,22:45:00,28.891
08-Jul-17,23:15:00,28.866
08-Jul-17,23:45:00,28.866
09-Jul-17,0:15:00,28.866
09-Jul-17,0:45:00,28.866
09-Jul-17,1:15:00,28.866
09-Jul-17,1:45:00,28.841
09-Jul-17,2:15:00,28.841
09-Jul-17,2:45:00,28.841
09-Jul-17,3:15:00,28.841
09-Jul-17,3:45:00,28.841
09-Jul-17,4:15:00,28.816
09-Jul-17,4:45:00,28.816
09-Jul-17,5:15:00,28.816
09-Jul-17,5:45:00,28.791
09-Jul-17,6:15:00,28.766
09-Jul-17,6:45:00,28.742
09-Jul-17,7:15:00,28.742
09-Jul-17,7:45:00,28.742
09-Jul-17,8:15:00,28.766
09-Jul-17,8:45:00,28.766
09-Jul-17,9:15:00,28.791
09-Jul-17,9:45:00,28.766
09-Jul-17,10:15:00,28.791
09-Jul-17,10:45:00,28.891
09-Jul-17,11:15:00,28.941
09-Jul-17,11:45:00,29.015
09-Jul-17,12:15:00,29.19
09-Jul-17,12:45:00,29.515
09-Jul-17,13:15:00,29.79
09-Jul-17,13:45:00,30.016
09-Jul-17,14:15:00,30.142
09-Jul-17,14:45:00,30.293
09-Jul-17,15:15:00,30.369
09-Jul-17,15:45:00,30.419
09-Jul-17,16:15:00,30.469
09-Jul-17,16:45:00,30.596
09-Jul-17,17:15:00,30.52
09-Jul-17,17:45:00,29.991
09-Jul-17,18:15:00,29.815
09-Jul-17,18:45:00,29.765
09-Jul-17,19:15:00,29.665
09-Jul-17,19:45:00,29.615
09-Jul-17,20:15:00,29.565
09-Jul-17,20:45:00,29.515
09-Jul-17,21:15:00,29.49
09-Jul-17,21:45:00,29.464
09-Jul-17,22:15:00,29.414
09-Jul-17,22:45:00,29.389
09-Jul-17,23:15:00,29.34
09-Jul-17,23:45:00,29.29
10-Jul-17,0:15:00,29.265
10-Jul-17,0:45:00,29.24
10-Jul-17,1:15:00,29.19
10-Jul-17,1:45:00,29.165
10-Jul-17,2:15:00,29.115
10-Jul-17,2:45:00,29.115
10-Jul-17,3:15:00,29.09
10-Jul-17,3:45:00,29.065
10-Jul-17,4:15:00,29.04
10-Jul-17,4:45:00,29.015
10-Jul-17,5:15:00,29.015
10-Jul-17,5:45:00,28.965
10-Jul-17,6:15:00,28.965
10-Jul-17,6:45:00,28.916
10-Jul-17,7:15:00,28.916
10-Jul-17,7:45:00,28.941
10-Jul-17,8:15:00,28.941
10-Jul-17,8:45:00,28.941
10-Jul-17,9:15:00,28.916
10-Jul-17,9:45:00,28.891
10-Jul-17,10:15:00,28.891
10-Jul-17,10:45:00,28.941
10-Jul-17,11:15:00,28.99
10-Jul-17,11:45:00,29.115
10-Jul-17,12:15:00,29.265
10-Jul-17,12:45:00,29.565
10-Jul-17,13:15:00,29.84
10-Jul-17,13:45:00,30.016
10-Jul-17,14:15:00,30.016
10-Jul-17,14:45:00,30.268
10-Jul-17,15:15:00,30.318
10-Jul-17,15:45:00,30.419
10-Jul-17,16:15:00,30.621
10-Jul-17,16:45:00,30.571
10-Jul-17,17:15:00,30.495
10-Jul-17,17:45:00,30.167
10-Jul-17,18:15:00,29.89
10-Jul-17,18:45:00,29.765
10-Jul-17,19:15:00,29.69
10-Jul-17,19:45:00,29.64
10-Jul-17,20:15:00,29.59
10-Jul-17,20:45:00,29.565
10-Jul-17,21:15:00,29.54
10-Jul-17,21:45:00,29.515
10-Jul-17,22:15:00,29.49
10-Jul-17,22:45:00,29.464
10-Jul-17,23:15:00,29.414
10-Jul-17,23:45:00,29.414
11-Jul-17,0:15:00,29.365
11-Jul-17,0:45:00,29.34
11-Jul-17,1:15:00,29.315
11-Jul-17,1:45:00,29.265
11-Jul-17,2:15:00,29.24
11-Jul-17,2:45:00,29.24
11-Jul-17,3:15:00,29.215
11-Jul-17,3:45:00,29.19
11-Jul-17,4:15:00,29.165
11-Jul-17,4:45:00,29.14
11-Jul-17,5:15:00,29.115
11-Jul-17,5:45:00,29.115
11-Jul-17,6:15:00,29.065
11-Jul-17,6:45:00,29.04
11-Jul-17,7:15:00,29.015
11-Jul-17,7:45:00,29.04
11-Jul-17,8:15:00,29.04
11-Jul-17,8:45:00,29.015
11-Jul-17,9:15:00,28.99
11-Jul-17,9:45:00,28.965
11-Jul-17,10:15:00,28.99
11-Jul-17,10:45:00,29.015
11-Jul-17,11:15:00,29.09
11-Jul-17,11:45:00,29.19
11-Jul-17,12:15:00,29.34
11-Jul-17,12:45:00,29.69
11-Jul-17,13:15:00,29.941
11-Jul-17,13:45:00,30.117
11-Jul-17,14:15:00,30.293
11-Jul-17,14:45:00,30.343
11-Jul-17,15:15:00,30.419
11-Jul-17,15:45:00,30.495
11-Jul-17,16:15:00,30.469
11-Jul-17,16:45:00,30.621
11-Jul-17,17:15:00,30.621
11-Jul-17,17:45:00,30.142
11-Jul-17,18:15:00,29.916
