Date,Time,Temp
07-Jul-17,0:15:00,29.015
07-Jul-17,0:45:00,28.99
07-Jul-17,1:15:00,28.965
07-Jul-17,1:45:00,28.941
07-Jul-17,2:15:00,28.916
07-Jul-17,2:45:00,28.916
07-Jul-17,3:15:00,28.916
07-Jul-17,3:45:00,28.941
07-Jul-17,4:15:00,28.891
07-Jul-17,4:45:00,28.866
07-Jul-17,5:15:00,28.866
07-Jul-17,5:45:00,28.866
07-Jul-17,6:15:00,28.866
07-Jul-17,6:45:00,28.866
07-Jul-17,7:15:00,28.866
07-Jul-17,7:45:00,28.766
07-Jul-17,8:15:00,28.692
07-Jul-17,8:45:00,28.692
07-Jul-17,9:15:00,28.692
07-Jul-17,9:45:00,28.791
07-Jul-17,10:15:00,29.115
07-Jul-17,10:45:00,29.065
07-Jul-17,11:15:00,29.14
07-Jul-17,11:45:00,29.165
07-Jul-17,12:15:00,29.09
07-Jul-17,12:45:00,29.015
07-Jul-17,13:15:00,29.015
07-Jul-17,13:45:00,29.24
07-Jul-17,14:15:00,29.79
07-Jul-17,14:45:00,30.091
07-Jul-17,15:15:00,30.444
07-Jul-17,15:45:00,29.615
07-Jul-17,16:15:00,29.065
07-Jul-17,16:45:00,29.165
07-Jul-17,17:15:00,29.165
07-Jul-17,17:45:00,29.19
07-Jul-17,18:15:00,29.19
07-Jul-17,18:45:00,29.065
07-Jul-17,19:15:00,28.667
07-Jul-17,19:45:00,28.667
07-Jul-17,20:15:00,28.667
07-Jul-17,20:45:00,28.642
07-Jul-17,21:15:00,28.617
07-Jul-17,21:45:00,28.593
07-Jul-17,22:15:00,28.568
07-Jul-17,22:45:00,28.617
07-Jul-17,23:15:00,28.692
07-Jul-17,23:45:00,28.742
08-Jul-17,0:15:00,28.766
08-Jul-17,0:45:00,28.791
08-Jul-17,1:15:00,28.816
08-Jul-17,1:45:00,28.841
08-Jul-17,2:15:00,28.866
08-Jul-17,2:45:00,28.866
08-Jul-17,3:15:00,28.891
08-Jul-17,3:45:00,28.916
08-Jul-17,4:15:00,28.965
08-Jul-17,4:45:00,29.015
08-Jul-17,5:15:00,29.04
08-Jul-17,5:45:00,29.09
08-Jul-17,6:15:00,29.14
08-Jul-17,6:45:00,29.19
08-Jul-17,7:15:00,29.265
08-Jul-17,7:45:00,29.365
08-Jul-17,8:15:00,29.365
08-Jul-17,8:45:00,29.315
08-Jul-17,9:15:00,29.365
08-Jul-17,9:45:00,29.54
08-Jul-17,10:15:00,29.69
08-Jul-17,10:45:00,29.865
08-Jul-17,11:15:00,30.091
08-Jul-17,11:45:00,30.394
08-Jul-17,12:15:00,30.596
08-Jul-17,12:45:00,30.849
08-Jul-17,13:15:00,31.128
08-Jul-17,13:45:00,31.408
08-Jul-17,14:15:00,31.637
08-Jul-17,14:45:00,31.816
08-Jul-17,15:15:00,31.996
08-Jul-17,15:45:00,32.15
08-Jul-17,16:15:00,32.381
08-Jul-17,16:45:00,32.201
08-Jul-17,17:15:00,32.201
08-Jul-17,17:45:00,32.175
08-Jul-17,18:15:00,32.175
08-Jul-17,18:45:00,31.97
08-Jul-17,19:15:00,31.586
08-Jul-17,19:45:00,31.204
08-Jul-17,20:15:00,30.874
08-Jul-17,20:45:00,30.722
08-Jul-17,21:15:00,30.495
08-Jul-17,21:45:00,30.318
08-Jul-17,22:15:00,30.091
08-Jul-17,22:45:00,29.916
08-Jul-17,23:15:00,29.74
08-Jul-17,23:45:00,29.565
09-Jul-17,0:15:00,29.414
09-Jul-17,0:45:00,29.24
09-Jul-17,1:15:00,29.165
09-Jul-17,1:45:00,29.09
09-Jul-17,2:15:00,29.015
09-Jul-17,2:45:00,28.941
09-Jul-17,3:15:00,28.891
09-Jul-17,3:45:00,28.841
09-Jul-17,4:15:00,28.791
09-Jul-17,4:45:00,28.717
09-Jul-17,5:15:00,28.667
09-Jul-17,5:45:00,28.617
09-Jul-17,6:15:00,28.543
09-Jul-17,6:45:00,28.468
09-Jul-17,7:15:00,28.468
09-Jul-17,7:45:00,28.468
09-Jul-17,8:15:00,28.468
09-Jul-17,8:45:00,28.468
09-Jul-17,9:15:00,28.493
09-Jul-17,9:45:00,28.543
09-Jul-17,10:15:00,28.717
09-Jul-17,10:45:00,29.04
09-Jul-17,11:15:00,29.414
09-Jul-17,11:45:00,29.89
09-Jul-17,12:15:00,30.293
09-Jul-17,12:45:00,30.722
09-Jul-17,13:15:00,31.204
09-Jul-17,13:45:00,31.689
09-Jul-17,14:15:00,32.124
09-Jul-17,14:45:00,32.51
09-Jul-17,15:15:00,32.768
09-Jul-17,15:45:00,32.949
09-Jul-17,16:15:00,33.157
09-Jul-17,16:45:00,33.235
09-Jul-17,17:15:00,33.157
09-Jul-17,17:45:00,33.105
09-Jul-17,18:15:00,33.001
09-Jul-17,18:45:00,32.82
09-Jul-17,19:15:00,32.124
09-Jul-17,19:45:00,31.433
09-Jul-17,20:15:00,30.925
09-Jul-17,20:45:00,30.571
09-Jul-17,21:15:00,30.318
09-Jul-17,21:45:00,30.117
09-Jul-17,22:15:00,29.991
09-Jul-17,22:45:00,29.89
09-Jul-17,23:15:00,29.815
09-Jul-17,23:45:00,29.74
10-Jul-17,0:15:00,29.715
10-Jul-17,0:45:00,29.665
10-Jul-17,1:15:00,29.615
10-Jul-17,1:45:00,29.59
10-Jul-17,2:15:00,29.54
10-Jul-17,2:45:00,29.515
10-Jul-17,3:15:00,29.49
10-Jul-17,3:45:00,29.439
10-Jul-17,4:15:00,29.414
10-Jul-17,4:45:00,29.389
10-Jul-17,5:15:00,29.365
10-Jul-17,5:45:00,29.34
10-Jul-17,6:15:00,29.29
10-Jul-17,6:45:00,29.24
10-Jul-17,7:15:00,29.24
10-Jul-17,7:45:00,29.265
10-Jul-17,8:15:00,29.24
10-Jul-17,8:45:00,29.24
10-Jul-17,9:15:00,29.265
10-Jul-17,9:45:00,29.34
10-Jul-17,10:15:00,29.464
10-Jul-17,10:45:00,29.64
10-Jul-17,11:15:00,29.89
10-Jul-17,11:45:00,30.217
10-Jul-17,12:15:00,30.444
10-Jul-17,12:45:00,30.672
10-Jul-17,13:15:00,30.849
10-Jul-17,13:45:00,31.052
10-Jul-17,14:15:00,31.153
10-Jul-17,14:45:00,31.357
10-Jul-17,15:15:00,31.484
10-Jul-17,15:45:00,31.586
10-Jul-17,16:15:00,31.689
10-Jul-17,16:45:00,32.021
10-Jul-17,17:15:00,32.175
10-Jul-17,17:45:00,32.407
10-Jul-17,18:15:00,32.304
10-Jul-17,18:45:00,32.021
10-Jul-17,19:15:00,31.74
10-Jul-17,19:45:00,31.484
10-Jul-17,20:15:00,31.331
10-Jul-17,20:45:00,31.179
10-Jul-17,21:15:00,31.052
10-Jul-17,21:45:00,30.95
10-Jul-17,22:15:00,30.849
10-Jul-17,22:45:00,30.773
10-Jul-17,23:15:00,30.722
10-Jul-17,23:45:00,30.672
11-Jul-17,0:15:00,30.621
11-Jul-17,0:45:00,30.571
11-Jul-17,1:15:00,30.545
11-Jul-17,1:45:00,30.495
11-Jul-17,2:15:00,30.444
11-Jul-17,2:45:00,30.419
11-Jul-17,3:15:00,30.419
11-Jul-17,3:45:00,30.419
11-Jul-17,4:15:00,30.394
11-Jul-17,4:45:00,30.369
11-Jul-17,5:15:00,30.369
11-Jul-17,5:45:00,30.318
11-Jul-17,6:15:00,30.268
11-Jul-17,6:45:00,30.217
11-Jul-17,7:15:00,30.192
11-Jul-17,7:45:00,30.243
11-Jul-17,8:15:00,30.243
11-Jul-17,8:45:00,30.268
11-Jul-17,9:15:00,30.293
11-Jul-17,9:45:00,30.318
11-Jul-17,10:15:00,30.419
11-Jul-17,10:45:00,30.596
11-Jul-17,11:15:00,30.849
11-Jul-17,11:45:00,31.204
11-Jul-17,12:15:00,31.51
11-Jul-17,12:45:00,31.765
11-Jul-17,13:15:00,31.996
11-Jul-17,13:45:00,32.253
11-Jul-17,14:15:00,32.484
11-Jul-17,14:45:00,32.665
11-Jul-17,15:15:00,32.794
11-Jul-17,15:45:00,32.949
11-Jul-17,16:15:00,33.053
11-Jul-17,16:45:00,32.949
11-Jul-17,17:15:00,32.742
11-Jul-17,17:45:00,32.691
11-Jul-17,18:15:00,32.613
